,File,Specie ID,Fdom,FminVoc,FmaxVoc,FCC1,FCC2,FCC3,FCC4,FCC5,FCC6,FCC7,FCC8,FCC9,FCC10,FCC11,FCC12,FCC13,FCC14,FCC15,FCC16,FCC17,FCC18,FCC19,FCC20,FCC21,FCC22,FCC23,SpectralCentroid,Bandwidth,SpectralFlatness,Length,DeltaFreq
747,JAGUAS253_20121114_113107.wav,Call bird 2,6158.286013719512,5943.1640625,8397.94921875,1.7559,0.18459,0.38307,-12.739,2.0091,-0.60221,0.43223,-12.547,1.521,0.001953,0.34155,-12.198,1.3133,0.19211,-0.21356,-0.017333,-0.14755,0.0025084,-0.19888,0.47159,-0.23043,0.48848,-0.30213,7088.080303313724,461.7384000671976,0.428424745798111,0.3482993197278894,2454.78515625
758,JAGUAS253_20121114_113107.wav,Call bird 2,4758.585794588415,4500.439453125,6869.091796875,1.0351,-0.27678,0.38185,-17.966,0.60995,0.24034,0.08649,-17.023,1.0235,0.28454,0.26007,-17.011,0.92764,-0.39397,0.12703,-0.22071,-0.035819,-0.039064,-0.084942,0.81475,0.16462,-0.59782,0.081162,5457.907177407871,473.2859695471391,0.4778189063072205,0.3482993197278894,2368.65234375
766,JAGUAS253_20121114_113107.wav,Coereba flaveola,5167.212461890244,4392.7734375,9926.806640625,3.49,-1.1622,-0.45283,-1.8061,2.4551,-0.72576,0.47978,-2.0063,2.2413,-0.80251,0.18205,-2.493,2.6473,-0.61297,0.2609,-1.1273,-0.28091,0.18306,0.23791,1.1042,0.72039,-0.12343,-0.42688,7827.523086271901,887.3007751085381,0.3000274002552032,1.044897959183672,5534.033203125
771,JAGUAS253_20121114_113107.wav,Call bird 2,4198.827553353659,4048.2421875,6567.626953125,1.3964,-0.098597,0.26806,-17.001,1.4321,0.23603,0.67491,-17.273,0.99576,-0.25875,0.2626,-17.259,1.7233,-0.11136,0.3779,0.029513,0.10895,-0.0042535,0.036613,-0.16619,0.34592,-0.093614,-0.14577,5305.517609315935,563.1877575189912,0.5231661200523376,0.3715192743764177,2519.384765625
772,JAGUAS253_20121114_113107.wav,Saltator maximus,6653.360613567073,6244.62890625,7084.423828125,0.79825,0.46011,0.46895,-18.657,0.3044,-0.22124,0.032863,-19.073,-0.086113,-0.26154,-0.072014,-19.429,-0.3572,-0.83083,0.35651,0.06804,-0.38515,-0.43031,-0.037481,-0.66551,0.11138,0.056027,0.4323,6632.581931065087,88.87282331575037,0.1655763536691666,0.5224489795918359,839.794921875
777,JAGUAS253_20121114_113107.wav,Call bird 2,4995.388004954269,4672.705078125,6782.958984375,1.2168,-0.20167,0.2049,-18.191,1.2661,-0.20514,0.1436,-17.621,1.6171,-0.22898,0.37811,-18.279,1.4921,-0.3399,0.072808,-0.173,0.091774,-0.046076,-0.04403,-0.1135,-0.087105,-0.053726,-0.122,5558.653623774951,505.596551485976,0.5504520535469055,0.3134693877551058,2110.25390625
779,JAGUAS253_20121114_113107.wav,Coereba flaveola,4392.60537347561,4220.5078125,10012.939453125,2.727,-0.58831,0.2118,-0.68002,2.5174,-0.65395,0.16939,-0.24826,2.7302,-0.61575,0.24623,-1.353,2.8353,-0.59788,-0.065318,-0.08353,0.036112,-0.0031895,-0.092374,-0.76361,0.15735,0.04176,-0.13457,7537.277017686228,1050.449189878692,0.3902859687805176,1.462857142857146,5792.431640625
795,JAGUAS253_20121114_230107.wav,Diasporus gularis,0.0,2756.25,3337.646484375,0.32548,-0.36303,0.055779,-26.81,0.46579,-0.67598,0.20313,-25.853,0.8347,0.34462,0.597,-26.085,1.1352,0.60321,-0.12032,-0.45404,0.26991,0.32208,-0.058701,0.92737,0.080096,0.28577,-0.43234,2943.664404234019,140.8343418367802,0.2779751121997833,0.3947392290249433,581.396484375
806,JAGUAS253_20121114_230107.wav,Diasporus gularis,3315.651105182927,2842.3828125,3316.11328125,0.68789,-0.68032,0.13427,-28.036,-0.16825,0.07147,0.35708,-28.667,1.4892,-0.54107,0.16471,-31.33,0.44958,0.34374,0.064234,-0.71131,-0.079436,0.34135,-0.023347,-1.9116,-0.091735,0.066512,-0.16164,3024.540706193861,121.0371749537583,0.3085907995700836,0.3715192743764173,473.73046875
812,JAGUAS253_20121114_230107.wav,Diasporus gularis,2971.41396722561,2799.31640625,3337.646484375,-0.77461,-0.56064,0.11205,-28.661,-0.17585,-0.93105,-0.79879,-29.406,-0.16575,-0.11467,-0.10704,-28.037,-0.0070494,-0.066229,-0.06849,-0.24691,0.25585,0.1648,-0.06018,1.3672,-0.22003,0.20943,0.47469,2993.986071993981,141.2859415129255,0.3238067328929901,0.3599092970521536,538.330078125
815,JAGUAS253_20121114_230107.wav,Diasporus gularis,3294.012862042683,2713.18359375,3402.24609375,0.049204,0.49685,0.086675,-26.537,0.55242,0.032412,0.16381,-26.307,0.16938,0.2318,-0.17744,-27.767,0.15046,0.55956,-0.48046,-1.8858,0.033751,0.020904,-0.18904,1.4839,-0.26107,0.3961,-0.19008,2918.356666200642,140.8471554403086,0.2308726161718369,0.4063492063492049,689.0625
819,JAGUAS253_20121114_230107.wav,Diasporus gularis,2906.877381859756,2799.31640625,3273.046875,0.67284,-0.35311,-0.31852,-23.889,-0.22892,-0.1273,-0.27082,-27.826,0.88475,0.29835,-0.034069,-26.864,-0.33068,-0.38107,0.070737,-0.55785,-0.33451,-0.0093222,0.12975,-0.16955,-0.15683,-0.45262,0.028552,2980.735450229498,133.0888008356219,0.2862644493579865,0.3599092970521554,473.73046875
826,JAGUAS253_20121114_230107.wav,Diasporus gularis,3186.556926448171,2820.849609375,3294.580078125,-0.044691,0.6919,0.060694,-28.472,0.48617,-0.059623,0.11198,-29.347,0.39474,-0.4429,-0.1617,-30.637,0.77765,0.14336,0.05392,-0.31777,0.27411,-0.18285,-0.0022578,-1.2504,-0.073974,0.66889,0.082168,3024.693926248746,118.9313513411038,0.3144614696502686,0.3250793650793646,473.73046875
828,JAGUAS253_20121114_230107.wav,Diasporus gularis,2992.884146341464,2756.25,3273.046875,-0.97259,0.44386,0.76451,-28.956,-0.11398,1.1429,0.96209,-28.54,0.011063,-0.09184,-0.12277,-29.61,0.45472,-0.26776,0.043656,0.13716,0.47577,-0.23721,-0.24029,-1.0677,-0.20747,-0.43749,-0.015577,2985.987578363381,136.24854669972,0.2780390381813049,0.3134693877551022,516.796875
836,JAGUAS253_20121114_230107.wav,Diasporus gularis,2949.838748094513,2734.716796875,3316.11328125,0.66606,-0.061985,-0.045261,-27.47,1.0977,0.10867,-0.49342,-27.088,0.34167,0.21216,-0.26816,-28.837,-0.44572,-0.98359,0.58327,0.092314,-0.37059,-0.3072,0.20951,-1.6957,-0.60952,-0.6832,0.64979,2946.880626837664,144.5691782122042,0.2857031226158142,0.3715192743764142,581.396484375
845,JAGUAS253_20121114_230107.wav,Diasporus gularis,3208.090129573171,2842.3828125,3316.11328125,-0.17839,-0.32913,-0.032425,-30.293,0.47703,1.0537,0.018068,-30.921,0.7611,0.28041,0.20868,-28.305,-0.56682,0.36789,-0.022251,0.11745,-0.12948,0.23234,0.0033915,2.1258,-0.99167,-0.64768,-0.14071,3056.945822834092,130.0856681867431,0.4109894931316376,0.3250793650793646,473.73046875
853,JAGUAS253_20121114_230107.wav,Diasporus gularis,2906.898389862805,2820.849609375,3316.11328125,0.23326,-0.025796,0.24086,-29.835,0.36684,0.27356,-0.30347,-31.013,0.2089,0.30611,-0.024701,-28.75,-0.020412,-0.13553,-0.13234,-0.33771,-0.084557,-0.036578,-0.1244,2.1809,-0.18145,-0.3705,0.21835,3048.485135563497,141.4013938767217,0.3097386956214905,0.348299319727893,495.263671875
920,JAGUAS253_20121114_234107.wav,Diasporus gularis,3165.023723323171,2799.31640625,3316.11328125,1.2737,-0.30678,-0.11147,-27.643,0.87911,-0.11761,-0.29979,-27.095,-0.13814,0.98062,-0.36923,-28.684,0.62426,-0.39834,-0.0521,0.17679,-0.21648,-0.030519,0.019791,-1.5804,0.57849,-0.78406,0.25272,2989.929253943183,139.9309106552874,0.347942590713501,0.4411791383219954,516.796875
926,JAGUAS253_20121114_234107.wav,Diasporus gularis,2949.922780106707,2820.849609375,3359.1796875,0.14601,-0.48932,0.49308,-29.928,0.24688,-0.64643,-0.23692,-27.551,0.44505,-0.58583,-0.022367,-31.023,0.99412,-0.56684,0.60343,-0.95699,0.2827,-0.025838,0.036785,-0.84786,0.2241,0.08805,0.6779,3063.972674818019,125.5541515356338,0.3026096522808075,0.3366893424036279,538.330078125
932,JAGUAS253_20121114_234107.wav,Diasporus gularis,3208.006097560975,2756.25,3316.11328125,0.72245,-0.026009,0.49175,-28.975,0.5307,0.36065,0.11268,-28.096,-0.093804,-0.11575,0.32514,-30.577,-0.29652,-0.2365,0.055862,-1.0511,-0.33966,-0.070163,-0.1453,-0.4646,-0.0054792,-0.25371,0.054892,2979.968045816115,150.8597346327229,0.325267881155014,0.4179591836734691,559.86328125
956,JAGUAS253_20121114_234107.wav,Diasporus gularis,3208.006097560975,2756.25,3337.646484375,1.156,-0.35736,-0.026801,-27.984,0.25744,-0.051716,-0.3184,-25.598,0.41148,0.24315,0.3375,-28.209,0.06797,0.43402,0.36101,-0.40331,-0.36268,0.26379,0.12927,-0.81332,0.27753,-0.057382,0.15755,2990.275804884419,148.743867259452,0.3199492394924164,0.452789115646258,581.396484375
968,JAGUAS253_20121114_234107.wav,Diasporus gularis,3229.497284679878,2734.716796875,3316.11328125,-0.38213,0.18663,0.50178,-27.533,-0.34388,-0.45971,-0.24709,-27.832,0.33537,-0.60504,0.15747,-28.166,-0.36481,0.1301,-0.83773,-0.1666,0.0057751,-0.018845,-0.4465,-0.23298,-0.36921,0.69074,-0.12317,2953.360682370111,140.215486697324,0.279223769903183,0.3947392290249425,581.396484375
979,JAGUAS253_20121114_234107.wav,Diasporus gularis,3057.483755716464,2820.849609375,3316.11328125,-1.0239,-0.34345,0.21261,-30.102,0.56201,0.0211,0.28516,-28.173,-0.1494,-0.27428,0.13674,-29.166,-1.1166,0.05101,0.40966,0.16668,-0.030903,0.13149,0.065685,-0.27827,-1.2766,-0.01963,0.10018,3014.363250163503,132.6867134207111,0.3571340441703796,0.3715192743764177,495.263671875
995,JAGUAS253_20121114_234107.wav,Diasporus gularis,2949.88076410061,2777.783203125,3316.11328125,0.00097806,-0.58741,0.22036,-27.507,-0.050953,-0.55277,0.23203,-26.577,0.82122,-0.78554,-0.24716,-30.14,-0.86315,-0.25467,0.13944,-0.6788,-0.28804,0.11091,-0.026973,-2.0797,-0.81622,0.24812,0.18746,2973.459798385999,144.9528066849537,0.3036279380321503,0.4063492063492085,538.330078125
998,JAGUAS253_20121114_234107.wav,Diasporus gularis,3057.483755716464,2820.849609375,3337.646484375,-0.22379,0.41586,0.3504,-28.835,0.84634,0.51343,-0.28355,-30.475,-0.57995,-0.86742,-0.39421,-30.837,-0.30367,0.27927,-0.049032,-0.60927,-0.026627,-0.04553,-0.13314,-0.2676,-0.39693,0.52456,0.48956,3037.987715312378,140.8132781454183,0.2828925251960754,0.3599092970521554,516.796875
1001,JAGUAS253_20121114_234107.wav,Diasporus gularis,3035.992568597561,2842.3828125,3337.646484375,-0.12692,0.10197,-0.067124,-27.764,-0.085046,-0.3576,0.10587,-28.693,0.33745,0.4147,0.43209,-31.446,0.62787,0.27105,0.55396,-0.59049,0.25159,0.056359,0.20703,-2.3322,0.12427,0.15796,-0.025558,3075.49959991318,120.9573173877338,0.3461067080497742,0.3250793650793682,495.263671875
1004,JAGUAS253_20121114_234107.wav,Diasporus gularis,2992.94717035061,2820.849609375,3359.1796875,-0.44325,-0.87953,0.39251,-31.165,0.21337,0.19314,0.36358,-31.548,0.40606,-0.19491,-0.098215,-31.344,-0.3417,-0.39066,0.085301,0.082837,0.033849,0.16296,-0.1024,-0.11162,-0.70219,-0.63421,0.10622,3055.975487637534,132.2328143905625,0.3026132583618164,0.3134693877550987,538.330078125
1008,JAGUAS253_20121114_234107.wav,Diasporus gularis,3122.104373094513,2906.982421875,3186.9140625,0.7796,-0.52525,0.036169,-35.376,-0.36011,0.21909,0.88026,-34.929,-1.4326,-0.37489,0.56955,-33.762,-0.1002,0.46455,0.60687,-0.11608,-0.29327,0.32994,0.19023,1.5642,1.2361,0.047552,-0.40339,3042.945921371811,68.02210487263173,0.4492773413658142,0.1857596371882124,279.931640625
1011,JAGUAS253_20121114_234107.wav,Diasporus gularis,2820.765577362805,2734.716796875,3294.580078125,0.65331,-0.52043,-0.14926,-29.193,1.2143,0.014945,-0.45903,-27.638,1.0132,-1.0745,0.22866,-30.929,0.19499,-0.054319,0.099231,-0.44603,-0.15277,0.15537,0.082832,-1.844,-0.68959,0.2424,0.090165,2943.296253879986,142.2241235058719,0.2971603274345398,0.3831292517006801,559.86328125
1017,JAGUAS253_20121114_234107.wav,Diasporus gularis,0.0,2820.849609375,3316.11328125,0.062766,-0.063683,0.14818,-29.795,-0.53997,-0.021467,0.11415,-29.24,0.67909,0.59111,-0.029318,-30.162,0.066826,0.10549,0.30522,-0.38231,0.0013534,0.056391,0.052347,-0.070428,-0.0047629,-0.26392,0.18429,3046.628995275264,132.2614652463394,0.3888822793960571,0.3599092970521554,495.263671875
1024,JAGUAS253_20121114_234107.wav,Diasporus gularis,3186.598942454269,2863.916015625,3316.11328125,0.28195,0.16677,-0.063581,-30.182,1.1318,0.20969,0.36998,-31.047,0.9483,0.73995,-0.19276,-32.801,-0.89165,0.078813,0.17891,-0.80812,-0.3912,-0.029319,0.080831,-0.97482,-1.3449,-0.35203,-0.030944,3071.741668717012,120.631882574999,0.3490855097770691,0.3366893424036306,452.197265625
1037,JAGUAS253_20121114_234107.wav,Diasporus gularis,3165.065739329269,2842.3828125,3316.11328125,0.75839,0.16321,-0.38207,-30.318,0.1655,1.0115,-0.70197,-31.891,0.13005,-0.32716,-0.062944,-31.213,0.62114,-0.38957,0.084755,0.51208,-0.045748,-0.18426,0.15561,-0.87698,0.54199,-0.45537,0.2338,3068.192224288435,123.6890856318783,0.3239328861236572,0.3250793650793611,473.73046875
1043,JAGUAS253_20121114_234107.wav,Diasporus gularis,0.0,2906.982421875,3208.447265625,0.076016,-0.08195,-0.48413,-35.944,1.4325,0.41779,0.29556,-32.192,0.23992,-0.0037144,0.61273,-31.548,-0.095149,-0.25554,0.34098,1.0678,-0.057055,-0.057864,0.27503,0.91852,-0.84578,-0.37578,-0.52572,3054.499782947013,67.43211026756308,0.3749678730964661,0.1741496598639429,301.46484375
1053,JAGUAS253_20121114_234107.wav,Diasporus gularis,2928.410584984756,2820.849609375,3337.646484375,0.272,-0.3493,0.16743,-30.528,-0.18578,-0.34045,-0.39789,-32.113,0.77907,0.22702,-0.14198,-32.461,0.62639,-0.064679,0.1477,-0.091677,0.11813,0.094874,-0.0065782,-1.0026,0.15255,-0.15027,0.4275,3069.29273841569,119.7158254677758,0.3206560015678406,0.348299319727893,516.796875
